customer_id,monetary_DNN,monetary_btyd,frequency_DNN,frequency_btyd,recency,t,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
17063,636.92,105.85,4,3,131,190,32.0,159.23,76.0,2,1,3,105.85,1421.59,1421.59
17064,461.3,313.45,2,1,145,228,72.0,230.65,94.5,0,0,1,313.45,859.35,859.35
17068,3264.99,238.3723076923077,14,13,258,269,18.0,233.21,107.0,0,0,13,238.37,4535.64,4535.64
17069,1458.65,236.32,6,5,223,274,37.0,243.11,115.67,2,1,5,236.32,2655.22,2655.22
17071,1383.72,179.195,7,6,175,210,25.0,197.67,87.71,2,1,6,179.2,2385.48,2385.48
17075,675.72,243.43,3,2,64,218,21.0,225.24,79.33,0,0,2,243.43,813.77,813.77
17076,334.2,182.7,2,1,91,265,45.0,167.1,56.0,0,0,1,182.7,841.08,841.08
17083,1405.78,357.21,3,2,194,204,64.0,468.59,257.33,0,0,2,357.21,1405.78,1405.78
17085,1555.05,278.415,5,4,239,263,47.0,311.01,156.8,0,0,4,278.42,1555.05,1555.05
17088,1399.11,383.28,2,1,71,154,35.0,699.56,262.5,0,0,1,383.28,1991.01,1991.01
17090,649.05,293.925,3,2,127,255,42.0,216.35,104.33,0,0,2,293.93,2041.85,2041.85
17091,1969.46,419.0025,5,4,182,268,36.0,393.89,202.0,1,1,4,419.0,3802.81,3802.81
17092,633.07,498.17,2,1,151,178,75.0,316.54,195.5,0,0,1,498.17,1777.78,1777.78
17095,325.85,4.2333333333333325,4,3,36,235,9.0,81.46,58.0,2,1,3,4.23,1088.2,1088.2
17096,419.09,142.8,3,2,125,162,41.0,139.7,58.33,1,1,2,142.8,992.68,992.68
17097,626.28,150.52,4,3,265,266,66.0,156.57,61.75,0,0,3,150.52,941.17,941.17
17105,665.78,346.38,2,1,147,207,73.0,332.89,346.5,0,0,1,346.38,665.78,665.78
17107,6334.06,2319.425,3,2,123,179,41.0,2111.35,810.67,0,0,2,2319.43,10380.43,10380.43
17114,542.19,79.99,6,5,196,235,32.0,90.37,24.67,1,1,5,79.99,747.22,747.22
17115,582.22,90.7333333333333,4,3,54,134,13.0,145.56,64.0,2,1,3,90.73,806.9,806.9
17126,991.85,394.6,3,2,210,263,70.0,330.62,263.33,0,0,2,394.6,991.85,991.85
17133,2478.79,897.685,3,2,76,167,25.0,826.26,375.0,0,0,2,897.69,4892.24,4892.24
17134,425.0,94.5,2,1,158,165,79.0,212.5,51.0,0,0,1,94.5,425.0,425.0
17135,500.55,284.97,2,1,82,272,41.0,250.28,210.0,0,0,1,284.97,1139.73,1139.73
17139,6823.02,697.2733333333333,7,6,166,189,23.0,974.72,456.57,2,1,6,697.27,10585.57,10585.57
17146,749.78,225.765,3,2,253,259,84.0,249.93,70.67,0,0,2,225.77,749.78,749.78
17147,938.16,264.33,3,2,105,212,35.0,312.72,171.0,1,1,2,264.33,1679.64,1679.64
17158,698.55,284.76,2,1,128,261,64.0,349.28,230.5,0,0,1,284.76,1266.97,1266.97
17160,3001.18,597.3175,5,4,132,142,26.0,600.24,483.4,0,0,4,597.32,3518.03,3518.03
17162,1455.41,206.2,6,5,174,206,29.0,242.57,144.0,1,1,5,206.2,1707.21,1707.21
17164,1270.42,321.645,3,2,122,174,40.0,423.47,267.33,0,0,2,321.65,2466.4,2466.4
17173,950.31,243.765,3,2,30,32,10.0,316.77,79.0,1,1,2,243.77,3755.65,3755.65
17175,1119.88,200.26666666666665,4,3,159,197,39.0,279.97,160.75,1,1,3,200.27,1430.94,1430.94
17179,711.79,234.395,3,2,183,262,61.0,237.26,96.67,0,0,2,234.4,711.79,711.79
17180,549.21,303.12,2,1,75,217,37.0,274.61,263.0,0,0,1,303.12,780.38,780.38
17188,1616.44,220.56,6,5,198,263,33.0,269.41,157.33,2,1,5,220.56,2275.58,2275.58
17189,384.4,157.18,2,1,253,260,126.0,192.2,113.5,0,0,1,157.18,384.4,384.4
17191,1175.7,332.795,3,2,177,269,59.0,391.9,213.0,0,0,2,332.8,2095.13,2095.13
17198,521.66,249.65,2,1,6,272,3.0,260.83,121.0,0,0,1,249.65,692.22,692.22
17204,1352.91,236.7683333333333,7,6,185,255,26.0,193.27,84.14,4,1,6,236.77,1352.91,1352.91
17211,1447.34,234.808,6,5,189,270,31.0,241.22,130.0,0,0,5,234.81,2299.67,2299.67
17213,1739.86,178.37,9,8,225,267,25.0,193.32,83.22,4,1,8,178.37,2741.08,2741.08
17214,613.67,147.54,4,3,110,260,27.0,153.42,44.75,0,0,3,147.54,984.12,984.12
17218,948.58,164.01,5,4,154,269,30.0,189.72,79.2,0,0,4,164.01,1960.72,1960.72
17220,2294.98,329.58,7,6,265,265,37.0,327.85,192.14,0,0,6,329.58,3198.25,3198.25
17227,473.75,165.75,3,2,196,269,65.0,157.92,98.67,0,0,2,165.75,939.32,939.32
17228,687.58,168.09333333333333,4,3,165,273,41.0,171.9,152.75,0,0,3,168.09,1906.09,1906.09
17231,1903.12,281.135,7,6,235,262,33.0,271.87,149.0,0,0,6,281.14,3127.82,3127.82
17236,697.73,142.8625,5,4,183,263,36.0,139.55,80.0,0,0,4,142.86,916.13,916.13
17238,1959.92,198.72875,9,8,235,272,26.0,217.77,101.0,0,0,8,198.73,3744.65,3744.65
17242,1135.04,425.6,2,1,72,81,36.0,567.52,305.5,0,0,1,425.6,1135.04,1135.04
17243,3971.02,265.2942857142857,15,14,256,270,17.0,264.73,93.67,0,0,14,265.29,8628.55,8628.55
17252,353.86,11.9,2,1,70,87,35.0,176.93,96.5,0,0,1,11.9,353.86,353.86
17256,240.0,112.1,2,1,205,213,102.0,120.0,70.5,0,0,1,112.1,240.0,240.0
17259,603.37,221.73,2,1,220,269,110.0,301.69,205.0,0,0,1,221.73,603.37,603.37
17262,955.36,343.25,3,2,139,267,46.0,318.45,109.0,0,0,2,343.25,1253.36,1253.36
17265,562.9,178.81,2,1,42,81,21.0,281.45,197.0,0,0,1,178.81,562.9,562.9
17268,763.64,208.46666666666664,4,3,138,146,34.0,190.91,211.0,0,0,3,208.47,763.64,763.64
17272,1405.34,373.83,3,2,66,163,22.0,468.45,386.33,1,1,2,373.83,2144.53,2144.53
17282,1703.41,480.78,3,2,169,200,56.0,567.8,625.67,0,0,2,480.78,1703.41,1703.41
17284,1483.24,191.7825,5,4,216,237,43.0,296.65,247.6,0,0,4,191.78,1641.68,1641.68
17287,702.41,147.1225,5,4,229,273,45.0,140.48,70.0,0,0,4,147.12,1064.11,1064.11
17288,663.7,132.535,5,4,151,259,30.0,132.74,132.4,0,0,4,132.54,1419.73,1419.73
17293,867.03,173.63,4,3,242,262,60.0,216.76,129.25,0,0,3,173.63,1875.11,1875.11
17298,498.42,390.78,2,1,23,25,11.0,249.21,193.5,0,0,1,390.78,498.42,498.42
17299,268.19,116.56,2,1,73,74,36.0,134.1,140.0,0,0,1,116.56,669.11,669.11
17302,645.91,154.35333333333332,4,3,192,206,48.0,161.48,85.75,1,1,3,154.35,1119.93,1119.93
17306,6669.48,488.11384615384617,14,13,254,254,18.0,476.39,659.79,2,1,13,488.11,8600.73,8600.73
17312,644.3,249.25,3,2,21,60,7.0,214.77,124.0,0,0,2,249.25,644.3,644.3
17314,1496.47,215.445,7,6,164,213,23.0,213.78,144.29,2,1,6,215.45,2514.76,2514.76
17315,4288.74,162.68153846153845,27,26,257,258,9.0,158.84,110.11,0,0,26,162.68,6204.46,6204.46
17320,1200.62,374.85,3,2,268,269,89.0,400.21,211.33,0,0,2,374.85,1200.62,1200.62
17323,532.2,130.17,4,3,168,193,42.0,133.05,126.0,0,0,3,130.17,908.99,908.99
17324,702.23,575.18,2,1,35,267,17.0,351.12,303.0,0,0,1,575.18,990.23,990.23
17337,1944.32,317.66666666666663,4,3,159,211,39.0,486.08,310.0,0,0,3,317.67,1944.32,1944.32
17338,5186.22,736.4366666666666,7,6,247,262,35.0,740.89,335.29,0,0,6,736.44,6612.18,6612.18
17340,7295.88,698.8185714285713,8,7,253,267,31.0,911.99,498.75,2,1,7,698.82,11891.18,11891.18
17341,781.36,267.76,2,1,210,267,105.0,390.68,244.5,0,0,1,267.76,781.36,781.36
17346,1266.21,159.94285714285715,8,7,270,274,33.0,158.28,120.0,0,0,7,159.94,2611.58,2611.58
17351,427.3,228.7,2,1,104,174,52.0,213.65,46.0,0,0,1,228.7,587.15,587.15
17353,1740.0,870.0,2,1,25,55,12.0,870.0,600.0,0,0,1,870.0,1740.0,1740.0
17361,263.92,218.92,2,1,105,192,52.0,131.96,31.5,0,0,1,218.92,488.2,488.2
17364,2608.36,362.02166666666665,7,6,194,232,27.0,372.62,211.43,1,1,6,362.02,4455.73,4455.73
17365,2371.01,542.7833333333333,4,3,163,233,40.0,592.75,640.5,0,0,3,542.78,4801.56,4801.56
17368,1051.72,97.714,6,5,164,238,27.0,175.29,96.17,1,1,5,97.71,1349.52,1349.52
17372,1061.13,177.684,6,5,196,263,32.0,176.86,99.0,0,0,5,177.68,1342.68,1342.68
17373,287.3,142.05,2,1,178,213,89.0,143.65,100.0,0,0,1,142.05,646.92,646.92
17377,1870.38,182.94222222222223,10,9,247,274,24.0,187.04,109.3,1,1,9,182.94,3925.92,3925.92
17381,18258.47,1013.0817647058824,18,17,273,273,15.0,1014.36,1269.33,1,1,17,1013.08,20272.43,20272.43
17386,1697.34,542.01,3,2,66,66,22.0,565.78,340.67,0,0,2,542.01,2686.42,2686.42
17388,953.03,285.715,3,2,156,188,52.0,317.68,259.67,0,0,2,285.72,1259.56,1259.56
17389,8379.18,315.06,29,28,219,240,7.0,288.94,58.83,6,1,28,315.06,31300.08,31300.08
17391,508.8,101.76,2,1,1,65,0.0,254.4,240.0,0,0,1,101.76,508.8,508.8
17396,4801.8,4404.3,2,1,223,272,111.0,2400.9,552.5,0,0,1,4404.3,7330.8,7330.8
17398,653.38,173.85,3,2,141,156,47.0,217.79,103.33,0,0,2,173.85,653.38,653.38
17400,2129.96,426.4475,5,4,227,254,45.0,425.99,219.4,0,0,4,426.45,2129.96,2129.96
17402,1732.45,212.08,7,6,268,270,38.0,247.49,60.0,0,0,6,212.08,2633.85,2633.85
17404,19693.9,2435.3714285714286,8,7,234,258,29.0,2461.74,2654.88,0,0,7,2435.37,30358.42,30358.42
17412,709.82,170.84,4,3,176,273,44.0,177.46,89.5,0,0,3,170.84,1258.06,1258.06
17416,5239.41,520.7833333333333,7,6,180,182,25.0,748.49,463.86,2,1,6,520.78,6838.34,6838.34
17419,2649.25,324.9971428571428,8,7,224,268,28.0,331.16,151.5,1,1,7,325.0,4200.97,4200.97
17420,391.51,260.66,2,1,202,274,101.0,195.76,84.5,0,0,1,260.66,598.83,598.83
17422,1192.02,145.12833333333333,7,6,160,197,22.0,170.29,186.29,3,1,6,145.13,1853.13,1853.13
17426,3279.23,2085.35,2,1,107,183,53.0,1639.62,920.5,0,0,1,2085.35,5022.26,5022.26
17428,10549.94,566.4966666666667,19,18,258,269,13.0,555.26,353.21,4,1,18,566.5,17078.45,17078.45
17429,512.12,108.42,4,3,98,119,24.0,128.03,154.0,1,1,3,108.42,512.12,512.12
17440,177.1,17.493333333333332,4,3,100,148,25.0,44.28,58.0,2,1,3,17.49,177.1,177.1
17442,1557.1,262.35,7,6,252,266,36.0,222.44,144.0,3,1,6,262.35,2210.26,2210.26
17444,2940.04,884.29,3,2,25,73,8.0,980.01,706.33,0,0,2,884.29,2940.04,2940.04
17446,120.9,52.8,2,1,134,211,67.0,60.45,99.0,0,0,1,52.8,120.9,120.9
17449,1322.69,319.215,3,2,125,260,41.0,440.9,202.0,0,0,2,319.22,2504.86,2504.86
17450,83899.86,4548.39,19,18,267,268,14.0,4415.78,1678.11,3,1,18,4548.39,100000.0,187482.17
17457,1737.7,337.975,5,4,213,240,42.0,347.54,165.2,0,0,4,337.98,1737.7,1737.7
17460,452.63,86.546,6,5,148,274,24.0,75.44,29.33,1,1,5,86.55,452.63,452.63
17463,1230.59,173.69333333333333,4,3,141,214,35.0,307.65,180.0,1,1,3,173.69,1881.36,1881.36
17469,1022.36,239.0,4,3,96,105,24.0,255.59,108.5,1,1,3,239.0,1843.06,1843.06
17470,816.47,212.69,4,3,240,268,60.0,204.12,318.75,0,0,3,212.69,1125.07,1125.07
17483,274.74,119.64,2,1,49,84,24.0,137.37,49.0,0,0,1,119.64,414.04,414.04
17491,1660.31,333.2275,5,4,234,268,46.0,332.06,206.8,0,0,4,333.23,3541.92,3541.92
17505,1145.84,658.85,2,1,44,106,22.0,572.92,278.0,0,0,1,658.85,1145.84,1145.84
17511,55830.61,2454.766818181818,23,22,259,274,11.0,2427.42,1651.39,4,1,22,2454.77,88125.38,88125.38
17512,1886.95,174.055,9,8,180,202,20.0,209.66,203.67,1,1,8,174.06,2920.04,2920.04
17515,571.37,169.945,3,2,112,219,37.0,190.46,73.33,0,0,2,169.95,639.02,639.02
17516,608.85,140.51,3,2,166,186,55.0,202.95,125.0,0,0,2,140.51,768.08,768.08
17519,1483.05,229.55,6,5,235,269,39.0,247.18,173.17,1,1,5,229.55,1839.07,1839.07
17522,912.25,254.93666666666664,4,3,80,119,20.0,228.06,233.0,0,0,3,254.94,1070.71,1070.71
17526,402.7,58.633333333333326,4,3,161,266,40.0,100.68,22.25,2,1,3,58.63,709.9,709.9
17527,566.06,136.975,3,2,109,119,36.0,188.69,60.67,1,1,2,136.98,888.86,888.86
17530,1367.86,266.805,5,4,159,266,31.0,273.57,159.2,0,0,4,266.81,2385.0,2385.0
17554,1249.89,477.46,2,1,26,49,13.0,624.95,704.5,0,0,1,477.46,1952.45,1952.45
17560,705.83,271.865,3,2,155,211,51.0,235.28,147.67,0,0,2,271.87,854.95,854.95
17562,646.1,86.5,5,4,64,74,12.0,129.22,119.4,1,1,4,86.5,1107.38,1107.38
17567,2325.15,361.44,6,5,223,273,37.0,387.53,228.5,1,1,5,361.44,4012.56,4012.56
17571,561.2,138.425,3,2,153,199,51.0,187.07,162.0,0,0,2,138.43,1498.51,1498.51
17572,196.0,62.6,3,2,274,274,91.0,65.33,26.67,0,0,2,62.6,226.75,226.75
17576,2238.8,176.59583333333333,13,12,266,266,20.0,172.22,107.62,0,0,12,176.6,3457.78,3457.78
17579,262.16,48.875,3,2,59,80,19.0,87.39,42.67,1,1,2,48.88,440.2,440.2
17581,6231.21,494.94818181818175,12,11,272,273,22.0,519.27,287.5,5,1,11,494.95,10736.11,10736.11
17585,1133.07,238.42,4,3,229,239,57.0,283.27,417.75,0,0,3,238.42,1133.07,1133.07
17588,1240.2,421.5,3,2,132,133,44.0,413.4,225.33,0,0,2,421.5,1240.2,1240.2
17589,1843.07,626.15,3,2,89,141,29.0,614.36,435.67,0,0,2,626.15,2404.17,2404.17
17591,1852.22,240.93666666666664,7,6,245,268,35.0,264.6,126.29,1,1,6,240.94,2215.02,2215.02
17593,2247.74,528.28,4,3,211,253,52.0,561.94,368.25,1,1,3,528.28,3911.56,3911.56
17596,1738.73,448.70333333333326,4,3,232,269,58.0,434.68,711.75,0,0,3,448.7,2827.93,2827.93
17602,895.8,64.375,3,2,203,225,67.0,298.6,296.67,1,1,2,64.38,5050.77,5050.77
17609,529.39,99.35,2,1,25,228,12.0,264.7,134.5,0,0,1,99.35,1103.92,1103.92
17611,2706.4,273.57888888888886,10,9,244,262,24.0,270.64,186.6,1,1,9,273.58,3947.87,3947.87
17612,1302.59,166.18833333333333,7,6,185,198,26.0,186.08,145.43,3,1,6,166.19,1992.76,1992.76
17613,2966.51,339.9585714285714,8,7,188,206,23.0,370.81,208.38,0,0,7,339.96,4509.37,4509.37
17615,329.6,87.925,3,2,92,123,30.0,109.87,46.67,0,0,2,87.93,329.6,329.6
17616,571.2,122.4,3,2,194,268,64.0,190.4,74.67,0,0,2,122.4,571.2,571.2
17618,666.78,346.5,2,1,114,263,57.0,333.39,123.5,0,0,1,346.5,971.58,971.58
17621,857.98,309.29,3,2,163,255,54.0,285.99,102.0,1,1,2,309.29,1336.1,1336.1
17625,1234.78,685.1,2,1,117,158,58.0,617.39,423.5,0,0,1,685.1,2047.0,2047.0
17629,768.38,105.946,6,5,239,260,39.0,128.06,109.5,1,1,5,105.95,1784.12,1784.12
17630,503.6,168.1,2,1,63,133,31.0,251.8,79.0,0,0,1,168.1,503.6,503.6
17631,416.5,113.95,2,1,95,133,47.0,208.25,92.5,0,0,1,113.95,528.33,528.33
17633,581.11,324.305,3,2,256,260,85.0,193.7,88.33,1,1,2,324.31,1242.34,1242.34
17634,1920.66,227.002,6,5,215,238,35.0,320.11,97.83,0,0,5,227.0,2361.97,2361.97
17642,712.29,316.99,2,1,57,77,28.0,356.15,237.0,0,0,1,316.99,712.29,712.29
17644,1516.37,169.59111111111113,10,9,205,223,20.0,151.64,85.0,5,1,9,169.59,2768.98,2768.98
17648,1099.44,257.785,3,2,87,150,29.0,366.48,96.0,1,1,2,257.79,1789.55,1789.55
17651,1114.56,188.415,5,4,34,78,6.0,222.91,135.0,2,1,4,188.42,3886.67,3886.67
17652,2694.33,309.00375,9,8,174,182,19.0,299.37,161.33,3,1,8,309.0,4737.13,4737.13
17655,1836.13,232.006,6,5,250,267,41.0,306.02,112.17,1,1,5,232.01,2571.74,2571.74
17656,927.65,293.035,3,2,22,29,7.0,309.22,154.33,0,0,2,293.04,1674.69,1674.69
17659,1622.43,152.73666666666665,10,9,272,273,27.0,162.24,78.5,1,1,9,152.74,2954.75,2954.75
17663,1008.58,159.2975,5,4,133,188,26.0,201.72,84.8,1,1,4,159.3,1788.27,1788.27
17667,1751.01,411.48,3,2,137,199,45.0,583.67,302.33,0,0,2,411.48,2055.51,2055.51
17669,2433.22,489.43,5,4,127,150,25.0,486.64,279.6,0,0,4,489.43,3406.72,3406.72
17671,809.92,103.935,5,4,231,266,46.0,161.98,82.2,2,1,4,103.94,1284.08,1284.08
17673,1209.77,269.1166666666666,4,3,158,221,39.0,302.44,271.75,0,0,3,269.12,1622.22,1622.22
17675,13897.99,477.0167857142857,29,28,267,268,9.0,479.24,189.69,7,1,28,477.02,20098.1,20098.1
17676,726.43,106.4325,5,4,260,267,52.0,145.29,93.4,1,1,4,106.43,1383.27,1383.27
17677,11581.84,558.7810526315789,20,19,268,269,13.0,579.09,350.4,9,1,19,558.78,16219.22,16219.22
17682,1884.35,298.57,6,5,253,269,42.0,314.06,164.5,1,1,5,298.57,2459.33,2459.33
17685,1512.72,265.05,5,4,106,273,21.0,302.54,177.6,0,0,4,265.05,3191.53,3191.53
17686,4589.35,1498.37,3,2,182,203,60.0,1529.78,653.33,0,0,2,1498.37,5739.46,5739.46
17690,3526.68,349.9866666666666,10,9,272,274,27.0,352.67,125.4,0,0,9,349.99,4748.45,4748.45
17692,733.44,97.545,5,4,232,260,46.0,146.69,133.2,1,1,4,97.55,733.44,733.44
17695,765.34,411.74,2,1,40,72,20.0,382.67,389.5,0,0,1,411.74,765.34,765.34
17696,1844.83,185.47,10,9,256,265,25.0,184.48,129.9,4,1,9,185.47,2201.05,2201.05
17700,1099.82,369.89,4,3,159,266,39.0,274.96,123.5,2,1,3,369.89,2508.89,2508.89
17702,1250.62,446.25666666666666,4,3,257,266,64.0,312.66,257.0,1,1,3,446.26,1719.72,1719.72
17703,490.96,261.82,2,1,29,39,14.0,245.48,188.0,0,0,1,261.82,798.74,798.74
17704,885.19,497.9,2,1,71,140,35.0,442.6,171.5,0,0,1,497.9,885.19,885.19
17705,925.6,131.55,7,6,201,202,28.0,132.23,77.86,1,1,6,131.55,1781.12,1781.12
17706,7671.18,653.940909090909,12,11,266,267,22.0,639.27,249.67,3,1,11,653.94,10097.37,10097.37
17716,3436.76,923.7666666666664,4,3,144,168,36.0,859.19,484.75,0,0,3,923.77,5505.79,5505.79
17719,4449.16,276.3807142857143,15,14,149,156,9.0,296.61,140.47,3,1,14,276.38,5367.8,5367.8
17720,887.6,392.8,3,2,254,268,84.0,295.87,139.33,0,0,2,392.8,1195.94,1195.94
17722,2057.48,286.835,5,4,177,267,35.0,411.5,280.0,2,1,4,286.84,2380.64,2380.64
17723,3276.4,588.92,6,5,87,115,14.0,546.07,132.0,0,0,5,588.92,3276.4,3276.4
17725,2439.17,233.4955555555556,10,9,167,168,16.0,243.92,158.9,2,1,9,233.5,3371.13,3371.13
17730,3049.52,342.255,9,8,220,227,24.0,338.84,238.56,1,1,8,342.26,5288.83,5288.83
17734,540.21,427.23,2,1,97,134,48.0,270.11,171.5,0,0,1,427.23,700.63,700.63
17735,10219.99,751.183846153846,14,13,259,268,18.0,730.0,454.5,0,0,13,751.18,13110.02,13110.02
17738,1555.79,387.935,3,2,139,183,46.0,518.6,236.33,1,1,2,387.94,1863.35,1863.35
17739,1065.47,235.13666666666663,4,3,169,261,42.0,266.37,101.5,1,1,3,235.14,2786.05,2786.05
17742,355.11,52.54,2,1,219,233,109.0,177.56,44.5,0,0,1,52.54,355.11,355.11
17744,1257.64,220.03,5,4,108,259,21.0,251.53,330.0,1,1,4,220.03,2291.08,2291.08
17749,674.52,305.51,2,1,78,157,39.0,337.26,160.0,0,0,1,305.51,674.52,674.52
17750,1271.46,237.115,5,4,65,65,13.0,254.29,555.6,0,0,4,237.12,1797.57,1797.57
17754,542.72,310.82,2,1,118,161,59.0,271.36,397.5,0,0,1,310.82,1739.92,1739.92
17757,3300.65,166.16842105263157,20,19,258,273,12.0,165.03,89.95,0,0,19,166.17,5585.49,5585.49
17758,1436.2,426.205,3,2,98,151,32.0,478.73,302.33,0,0,2,426.21,3456.7,3456.7
17765,371.88,125.315,3,2,98,157,32.0,123.96,48.0,0,0,2,125.32,371.88,371.88
17769,1828.73,484.14,4,3,182,221,45.0,457.18,268.75,0,0,3,484.14,3966.84,3966.84
17774,989.87,384.94,3,2,160,206,53.0,329.96,143.67,0,0,2,384.94,1215.46,1215.46
17781,188.02,86.02,2,1,94,154,47.0,94.01,17.0,0,0,1,86.02,188.02,188.02
17787,1865.19,376.3033333333333,4,3,219,272,54.0,466.3,227.5,0,0,3,376.3,1865.19,1865.19
17790,1363.51,137.18444444444444,10,9,244,265,24.0,136.35,59.5,0,0,9,137.18,1965.55,1965.55
17795,350.39,187.14,2,1,85,165,42.0,175.2,170.5,0,0,1,187.14,350.39,350.39
17796,622.0,253.675,3,2,56,270,18.0,207.33,53.33,0,0,2,253.68,697.9,697.9
17799,2501.9,325.48857142857145,8,7,262,262,32.0,312.74,168.25,0,0,7,325.49,3026.08,3026.08
17800,765.3,125.85,6,5,217,235,36.0,127.55,75.17,0,0,5,125.85,1199.01,1199.01
17802,599.22,499.02,2,1,192,273,96.0,299.61,199.0,0,0,1,499.02,1251.84,1251.84
17809,2138.42,262.9525,9,8,244,274,27.0,237.6,82.33,2,1,8,262.95,4627.62,4627.62
17811,4652.34,186.09875,25,24,221,234,8.0,186.09,88.84,2,1,24,186.1,7677.71,7677.71
17816,21.31,5.1,2,1,96,266,48.0,10.66,11.0,0,0,1,5.1,36.56,36.56
17819,3424.67,566.64,6,5,189,272,31.0,570.78,164.5,0,0,5,566.64,3661.07,3661.07
17827,1583.81,312.01,2,1,122,265,61.0,791.91,480.5,0,0,1,312.01,1995.46,1995.46
17828,1048.16,53.75,5,4,83,85,16.0,209.63,94.6,2,1,4,53.75,1599.97,1599.97
17830,287.65,99.15,2,1,27,189,13.0,143.83,32.5,0,0,1,99.15,398.7,398.7
17837,360.56,120.38,3,2,15,64,5.0,120.19,33.67,0,0,2,120.38,1560.53,1560.53
17838,1687.7,485.27,3,2,80,273,26.0,562.57,346.67,0,0,2,485.27,2312.7,2312.7
17841,22358.52,294.9316216216216,75,74,274,274,3.0,298.11,162.81,1,1,74,294.93,40340.78,40340.78
17848,821.6,103.47142857142856,8,7,230,259,28.0,102.7,48.75,0,0,7,103.47,901.2,901.2
17856,1118.39,317.79,3,2,48,182,16.0,372.8,187.0,0,0,2,317.79,1393.79,1393.79
17857,13620.42,1116.8381818181815,12,11,256,266,21.0,1135.04,614.5,0,0,11,1116.84,26763.34,26763.34
17858,3656.25,425.625,9,8,253,270,28.0,406.25,266.44,0,0,8,425.63,5155.66,5155.66
17861,1259.97,254.5275,5,4,183,220,36.0,251.99,206.6,1,1,4,254.53,2059.2,2059.2
17863,1785.28,466.8533333333333,4,3,224,270,56.0,446.32,404.25,0,0,3,466.85,3160.0,3160.0
17865,6749.06,460.97,14,13,264,265,18.0,482.08,249.86,4,1,13,460.97,10158.54,10158.54
17867,944.73,465.99,3,2,145,189,48.0,314.91,124.33,0,0,2,465.99,622.75,622.75
17869,428.18,71.28666666666666,4,3,261,269,65.0,107.05,27.75,0,0,3,71.29,428.18,428.18
17870,603.22,138.41,3,2,243,267,81.0,201.07,130.67,0,0,2,138.41,1889.4,1889.4
17873,1492.32,425.7233333333333,4,3,189,274,47.0,373.08,219.75,0,0,3,425.72,1764.36,1764.36
17884,602.84,207.665,3,2,60,272,20.0,200.95,185.0,0,0,2,207.67,717.45,717.45
17886,396.26,173.07,2,1,39,150,19.0,198.13,112.5,0,0,1,173.07,899.61,899.61
17888,178.78,74.675,3,2,145,258,48.0,59.59,65.33,0,0,2,74.68,525.78,525.78
17894,867.85,152.216,6,5,81,267,13.0,144.64,53.5,0,0,5,152.22,1119.81,1119.81
17897,541.1,200.355,3,2,201,274,67.0,180.37,74.33,0,0,2,200.36,541.1,541.1
17905,618.99,208.62,3,2,217,274,72.0,206.33,94.0,0,0,2,208.62,800.24,800.24
17917,230.46,119.55,2,1,106,263,53.0,115.23,65.5,0,0,1,119.55,341.28,341.28
17920,2406.82,236.55125,9,8,268,274,29.0,267.42,174.44,0,0,8,236.55,4204.1,4204.1
17921,601.76,160.595,3,2,118,167,39.0,200.59,97.67,0,0,2,160.6,826.52,826.52
17924,456.5,44.375,5,4,75,274,15.0,91.3,19.8,3,1,4,44.38,2894.33,2894.33
17926,397.29,185.56,2,1,70,104,35.0,198.65,153.0,0,0,1,185.56,397.29,397.29
17929,707.0,255.4,3,2,196,209,65.0,235.67,30.67,0,0,2,255.4,834.5,834.5
17930,694.14,303.54,2,1,77,140,38.0,347.07,260.5,0,0,1,303.54,1740.48,1740.48
17931,408.36,111.16,2,1,121,156,60.0,204.18,124.5,0,0,1,111.16,408.36,408.36
17932,934.51,345.5,2,1,38,112,19.0,467.26,296.5,0,0,1,345.5,1331.57,1331.57
17935,145.79,11.22,2,1,3,42,1.0,72.9,41.0,0,0,1,11.22,145.79,145.79
17937,3614.52,555.24,5,4,248,263,49.0,722.9,283.2,0,0,4,555.24,4301.22,4301.22
17940,1791.58,82.90444444444445,10,9,194,203,19.0,179.16,915.1,3,1,9,82.9,1983.58,1983.58
17949,40592.22,1963.911,21,20,272,272,12.0,1932.96,764.19,3,1,20,1963.91,52750.84,52750.84
17951,391.8,48.15,3,2,19,274,6.0,130.6,71.33,1,1,2,48.15,990.84,990.84
17954,1852.86,219.25375,9,8,248,272,27.0,205.87,203.33,0,0,8,219.25,2295.37,2295.37
17961,1179.62,38.96555555555556,28,27,249,273,8.0,42.13,16.75,0,0,27,38.97,1296.44,1296.44
17965,1893.98,206.29222222222225,10,9,235,270,23.0,189.4,113.4,0,0,9,206.29,2622.57,2622.57
17966,594.43,223.715,3,2,110,162,36.0,198.14,390.33,0,0,2,223.72,1098.43,1098.43
17969,228.2,103.0,2,1,195,262,97.0,114.1,76.0,0,0,1,103.0,228.2,228.2
17975,3860.8,354.67,11,10,252,267,22.0,350.98,122.82,0,0,10,354.67,4393.61,4393.61
17979,484.64,262.87,2,1,91,160,45.0,242.32,137.0,0,0,1,262.87,737.81,737.81
17980,811.45,258.125,3,2,194,260,64.0,270.48,227.33,0,0,2,258.13,811.45,811.45
